id,brand,channel_label,title,scheduled_date
1521686e-9aed-495f-b426-9686fa113b9c,ScoreTable,Instagram,"Selling, buying, and the diligence file",2026-10-20
bc5cb6bb-8180-4b31-95dc-06cdcc5ee035,ScoreTable,Instagram,Setting the year: what to fix first,2029-10-10
0015163b-a771-4322-bb1a-32e863f883ae,ScoreTable,Instagram,Setting the year: what to fix first,2029-09-25
4f160c23-53fc-4136-8786-01ae21a3960c,ScoreTable,Instagram,Spring inspection season opens,2027-07-13
7ee87f63-1b4f-4168-9b1d-9ff4a88fef36,ScoreTable,Instagram,Spring inspection season opens,2028-03-07
8d3ef121-8cf8-4140-9267-db9cb5886cfe,ScoreTable,Instagram,"Summer volume, shorter intervals",2028-04-25
38c284a6-fe51-4bb7-b3d4-4b8eed466672,ScoreTable,Instagram,"Summer volume, shorter intervals",2027-04-06
2ca1d0be-ba5c-494a-beaf-af1a29969667,ScoreTable,Instagram,Suppression service life,2027-02-02
285450ad-8716-44ea-9470-92b31c5a3bc7,ScoreTable,Instagram,Suppression service life,2027-01-19
2eb091c5-b2e9-4efc-bdad-9bb187b7d237,ScoreTable,Instagram,Suppression: the system that gives you no feedback,2028-03-31
dc858f23-c734-487c-9b8a-f8ef583e4bfb,ScoreTable,Instagram,Suppression: the system that gives you no feedback,2028-04-25
d16291a5-fe1a-4b91-a6cf-37f8f5f5163e,ScoreTable,Instagram,The claim you'll never file,2029-01-16
8ae31ef7-b6bb-44b4-8067-b2892f80dad2,ScoreTable,Instagram,The claim you'll never file,2028-04-11
705d3515-8680-42e0-976c-6788af4739e5,ScoreTable,Instagram,The compliance budget conversation,2029-12-03
b9e439be-e289-4e26-b88a-76a00294c05a,ScoreTable,Instagram,The compliance budget conversation,2029-11-12
bf01dfaa-3e8e-440a-a818-27b3b83be132,ScoreTable,Instagram,The equipment you're going to replace this year,2030-05-20
0fb83131-cec8-47eb-844a-53b286a65c11,ScoreTable,Instagram,The equipment you're going to replace this year,2030-04-19
9a0d25cd-61a6-4a46-8992-414421c616dc,ScoreTable,Instagram,"The five temperature logs, not one",2028-06-27
538bd0ac-e350-4853-8de2-2d9e847341a0,ScoreTable,Instagram,"The five temperature logs, not one",2027-08-03
fdaa30dd-2e73-4edb-9b3c-67aad3fd85b6,ScoreTable,Instagram,"The fryer, the thermostat, and the fire",2029-07-31
7a8d241f-6b96-46fa-917f-9f0a6bf0ba2b,ScoreTable,Instagram,"The fryer, the thermostat, and the fire",2028-02-01
f714f5e7-7fe3-4f0c-8aba-38c806fb0996,ScoreTable,Instagram,The mid-year proof check,2029-06-19
5e07791d-0aa7-4a65-a6fe-8ee1e565a99a,ScoreTable,Instagram,The mid-year proof check,2027-10-12
55f0099f-493b-44bb-b820-b91a12e705a8,ScoreTable,Instagram,The next 169,2027-08-04
dc90f2cd-de0d-4afc-9e8d-c473fb3e9b3c,ScoreTable,Instagram,The next 169,2027-08-06
b23743d9-2662-4725-bb5d-addff65d2007,ScoreTable,Instagram,The pre-Q4 walkthrough,2027-10-27
b28a0d60-e999-4cc7-86a5-e24fd12457eb,ScoreTable,Instagram,The pre-Q4 walkthrough,2027-11-25
e8ec7795-2431-4788-bef0-364e58b76f84,ScoreTable,Instagram,The quiet week,2029-07-25
90dfe941-2067-4f27-b339-8fc2a5c936d1,ScoreTable,Instagram,The quiet week,2029-08-24
6fec81d0-3a9d-43c0-a979-0c93e44f309b,ScoreTable,Instagram,The record at eleven months,2027-12-28
d2d03e81-4243-49db-b662-72f9e8c5270d,ScoreTable,Instagram,The record at eleven months,2029-02-06
755918ed-f7a4-4dcb-85fb-324871b91fe4,ScoreTable,Instagram,The renewal your carrier is already reviewing,2029-05-02
c52e3583-a417-4e8e-95b4-ad3f521a4473,ScoreTable,Instagram,The renewal your carrier is already reviewing,2029-04-10
41711680-d98d-4c63-8911-f71ad2a17172,ScoreTable,Instagram,The Thanksgiving load test,2028-11-23
b81d81dc-fc7c-4b6e-8566-c1b4fdddc1b1,ScoreTable,Instagram,The Thanksgiving load test,2028-11-06
1a7a37a6-a94d-403c-bdc0-26f6cea6bc97,ScoreTable,Instagram,The training refresh before summer staffing,2026-11-24
2e726bb2-eb3f-4585-a78a-f644052ffc4e,ScoreTable,Instagram,The training refresh before summer staffing,2027-02-16
c578fb0a-a305-429d-bb45-fb780886fa2c,ScoreTable,Instagram,Tile — five states,2028-11-28
fce6620f-cd81-42e5-a1ba-57faf281398e,ScoreTable,Instagram,Tile — methodology,2029-07-24
6b1c1929-e918-4d48-b8de-7ab89cdd9a6e,ScoreTable,Instagram,Tile — no rating,2027-12-07
d978342f-a270-4304-9633-9892ba6b72ff,ScoreTable,Instagram,Tile — one input,2029-03-06
4268ad90-ff41-4113-8403-ebfaade3902d,ScoreTable,Instagram,Tile — proves / doesn't,2027-05-04
bb9ce907-4d57-4cc2-b4d2-2fadc178cdc1,ScoreTable,Instagram,Tile — pull-quote,2028-10-31
cff21739-3365-4f66-8199-c45cf51c2ddc,ScoreTable,Instagram,Tile — same violation,2029-01-09
7480022a-1f83-4f59-8a16-535d2253782e,ScoreTable,Instagram,Tile — the date,2028-01-11
904f1149-e060-489c-a6c1-fd71ae6da390,ScoreTable,Instagram,Tile — the four models,2028-05-02
69675897-42e4-45e3-a262-c2068836673e,ScoreTable,Instagram,"Ventilation, airflow, and the summer ahead",2027-11-30
15b6e91b-d4d9-41a0-bdf6-5663e7526319,ScoreTable,Instagram,"Ventilation, airflow, and the summer ahead",2026-10-27
bbaf8970-2fbd-4b01-8426-340433432e7e,ScoreTable,Instagram,Volume changes your interval,2028-07-24
a23f08ca-5312-49ea-9b91-b9db5da28b74,ScoreTable,Instagram,Volume changes your interval,2028-08-15
bee57fa1-4845-4b33-998f-980ae667b497,ScoreTable,Instagram,What 2026 taught us,2029-07-02
7903b5f3-52a3-4875-8bc4-c37235122721,ScoreTable,Instagram,What 2026 taught us,2029-06-07
8aae5a64-0691-49d6-94a7-db0c66a3fc30,ScoreTable,Instagram,What a fire marshal sees that you don't,2028-06-19
9f58b6a7-1aa1-459a-8bcc-a0f89ae3493c,ScoreTable,Instagram,What a fire marshal sees that you don't,2028-05-30
ea9baebc-2276-4cbb-a3d7-314d00016afe,ScoreTable,Instagram,What changed in the rules this year,2027-07-28
866145d3-39c9-484c-a383-9fbf2e4ccf3d,ScoreTable,Instagram,What changed in the rules this year,2027-07-30
331f1f9e-da18-4df0-8cc6-f2e6888dedc7,ScoreTable,Instagram,What we got wrong,2027-03-16
9e87db78-2b51-4726-bbb2-d9583f17e928,ScoreTable,Instagram,What we got wrong,2028-08-15
98647dc9-99b9-48da-a565-beed56cb5d66,ScoreTable,Instagram,What your carrier actually asks for,2028-06-13
7a35a28c-1dfa-4021-8a93-1180d110498c,ScoreTable,Instagram,What your carrier actually asks for,2028-01-25
2f8eb6b4-c72c-4781-ae85-0a316104085b,ScoreTable,Instagram,Your first inspection of the year,2030-01-08
47904d5c-6793-4d71-a933-02f5f62b9a68,ScoreTable,Instagram,Your first inspection of the year,2030-01-30
29263de5-7f78-4a41-927a-452f46757f4a,ScoreTable,LinkedIn,Close the year with a complete record,2029-02-06
3962d31d-5b04-4e69-8f3b-2e0c51e2b301,ScoreTable,LinkedIn,Close the year with a complete record,2029-03-05
55850e10-0880-4f93-90c8-50a2927f48d5,ScoreTable,LinkedIn,"Coverage, exclusions, and the fine print",2027-11-09
648033d3-c19c-4430-97f3-a2c022b966f5,ScoreTable,LinkedIn,"Coverage, exclusions, and the fine print",2028-02-08
6062a773-e87a-4420-96af-847d5094fdb6,ScoreTable,LinkedIn,Cross-contact and the allergen requirement most kitchens miss,2027-08-27
55c0ecdd-315f-4dee-ba2a-3a386945089f,ScoreTable,LinkedIn,Cross-contact and the allergen requirement most kitchens miss,2027-09-23
1bae531b-f4b5-44e3-b310-99a60d9c681e,ScoreTable,LinkedIn,Exhaust fans and the failure you can hear,2026-12-29
4f16cc7e-d0e1-426d-a534-d0d318d8321d,ScoreTable,LinkedIn,Exhaust fans and the failure you can hear,2027-10-05
f4f6bbf6-dea4-405e-a73b-608495aba2ab,ScoreTable,LinkedIn,Fire Prevention Month: the kitchen is the ignition point,2027-12-29
14b75d15-18ea-437b-bfd8-28659d025835,ScoreTable,LinkedIn,Fire Prevention Month: the kitchen is the ignition point,2027-12-10
fe7ccd1d-5a68-498e-af1e-1cc5ba16adc4,ScoreTable,LinkedIn,Fire safety in the hottest month,2027-07-15
b119e25e-eafe-4046-b6d8-6e3db89aa3e0,ScoreTable,LinkedIn,Fire safety in the hottest month,2027-07-13
48790a31-06cf-436e-bd12-0247f66876e8,ScoreTable,LinkedIn,Grease interception and the other authority,2027-08-03
991a69ed-75d2-42a1-9284-a66bb95cd6f1,ScoreTable,LinkedIn,Grease interception and the other authority,2028-11-21
09e9db64-fa01-4fdf-b7de-b05054fce8a4,ScoreTable,LinkedIn,"Handler cards, CFPM, and the certification cliff",2027-07-22
8c410aaf-2c8a-4b1b-a659-9b98d9ba0e66,ScoreTable,LinkedIn,"Handler cards, CFPM, and the certification cliff",2028-09-19
ac1ed5e9-f909-4f43-8319-ac10514b4927,ScoreTable,LinkedIn,"Heat, humidity, and holding temperature",2029-03-06
099f9a9c-7b47-4711-b333-d27a2df54745,ScoreTable,LinkedIn,"Heat, humidity, and holding temperature",2026-10-06
9de62950-0d64-4f74-9ac9-b76e1ae37735,ScoreTable,LinkedIn,"Loss control: information, not accusation",2028-12-05
a7dce63e-b9c1-4fca-b469-590b233a9044,ScoreTable,LinkedIn,"Loss control: information, not accusation",2029-02-06
aa1d479b-a050-4a62-b9e9-fae317970620,ScoreTable,LinkedIn,Multi-location: what doesn't transfer,2030-03-14
e515bf7e-f77f-42d4-adcf-d4d0691b1998,ScoreTable,LinkedIn,Multi-location: what doesn't transfer,2030-02-19
ab94655b-5f58-4209-a99b-55bc4c02840a,ScoreTable,LinkedIn,"New staff, old procedures",2028-09-26
19f9baf4-4de7-459c-9617-afa6965f3cde,ScoreTable,LinkedIn,"New staff, old procedures",2028-09-01
e2202d09-0775-4adc-a04a-77f88945b511,ScoreTable,LinkedIn,NFPA 96 in plain English,2028-02-28
f6b6f801-4c39-46ac-a5be-33a4923b34ed,ScoreTable,LinkedIn,NFPA 96 in plain English,2028-02-01
94ae30f9-715a-4e7a-a8e4-bbca17600504,ScoreTable,LinkedIn,One year of the Founder cohort,2027-07-22
ad79b783-7d96-4924-aac6-af212e92b4c5,ScoreTable,LinkedIn,One year of the Founder cohort,2027-07-20
48f00d97-a78b-4c5a-a3bc-e47dfa94af15,ScoreTable,LinkedIn,"Patio, outdoor, and mobile: the requirements change",2027-08-17
fe7a8567-e6fc-4720-8ec7-5c8ed3a6d23c,ScoreTable,LinkedIn,"Patio, outdoor, and mobile: the requirements change",2030-03-19
7d82ed83-3471-48bb-a6c3-96e269f976e3,ScoreTable,LinkedIn,Peak season readiness,2028-07-25
5a80ff8d-9c9b-4678-9f17-4e2e65a7caf2,ScoreTable,LinkedIn,Peak season readiness,2027-12-07
db124227-fef1-4592-91eb-ac9ea615433e,ScoreTable,LinkedIn,"Pest, and the requirement that's always current",2029-09-25
20463e87-4630-437c-a68a-59cc6e4ca12a,ScoreTable,LinkedIn,"Pest, and the requirement that's always current",2027-02-09
ece85600-a586-45bd-895b-6a602994eacf,ScoreTable,LinkedIn,Predict. Reduce. Prove. — year two,2027-08-10
2bde243a-0f84-4f24-890f-0a9876ee156f,ScoreTable,LinkedIn,Predict. Reduce. Prove. — year two,2027-08-12
7ce47163-6d78-4809-9aeb-1d1687cd3cab,ScoreTable,LinkedIn,Public restaurant data covers one of two safety systems.,2028-07-11
185b1af1-64db-4eb1-9212-39cb719382e3,ScoreTable,LinkedIn,"Reduce, not prevent",2028-12-19
7bbd14fe-5cf6-4595-8336-a67d386327d9,ScoreTable,LinkedIn,"Reduce, not prevent",2029-01-08
38dc76fb-a646-4923-a88e-f52ddc562241,ScoreTable,LinkedIn,Refrigeration: recovery time over temperature,2027-05-18
0e0f68e6-0ca9-4b3e-bd94-51e504acd93c,ScoreTable,LinkedIn,Refrigeration: recovery time over temperature,2026-10-27
9aef9166-a73c-4c56-a835-1409f0898f04,ScoreTable,LinkedIn,"Selling, buying, and the diligence file",2028-11-28
1168cf55-bc43-437c-aedf-0489c74bf240,ScoreTable,LinkedIn,"Selling, buying, and the diligence file",2026-11-10
3102f275-093e-44b0-b9eb-de55ce6ae94a,ScoreTable,LinkedIn,Setting the year: what to fix first,2029-10-05
0ca34852-4228-45a9-8c4f-2081bc9f6f65,ScoreTable,LinkedIn,Setting the year: what to fix first,2029-09-05
c7927202-46c0-459a-8838-39129c56065e,ScoreTable,LinkedIn,Spring inspection season opens,2029-06-05
6f0d61cb-0cda-4c39-a83a-6c77eb425c1e,ScoreTable,LinkedIn,Spring inspection season opens,2028-04-18
e63aed8d-25e1-4090-9e99-2be69a812aa7,ScoreTable,LinkedIn,"Summer volume, shorter intervals",2029-10-30
d25754eb-f251-49d5-b1cb-092aae908313,ScoreTable,LinkedIn,"Summer volume, shorter intervals",2029-07-17
5021cd19-653c-4e04-bf36-d1652f745e7a,ScoreTable,LinkedIn,Suppression service life,2027-10-19
7d6cd0bd-5b52-45b7-b0ce-f448e71a3751,ScoreTable,LinkedIn,Suppression service life,2028-07-18
f915d568-6619-4d10-a80e-7f23b89c00c2,ScoreTable,LinkedIn,Suppression: the system that gives you no feedback,2028-03-23
ed4377f3-4317-4be9-865a-fa7e9d67c5db,ScoreTable,LinkedIn,Suppression: the system that gives you no feedback,2028-04-21
1f1476a7-5b4f-4a62-a7fb-e779f7a47de3,ScoreTable,LinkedIn,The claim you'll never file,2027-01-12
244679d1-2e59-452f-ae8e-a0f2c3b28268,ScoreTable,LinkedIn,The claim you'll never file,2027-02-16
1db5e98a-8fc4-4db5-8fa6-92fdd3955a04,ScoreTable,LinkedIn,The compliance budget conversation,2029-11-20
d2e5d7da-0181-439c-b8fc-cd50deb23b53,ScoreTable,LinkedIn,The compliance budget conversation,2029-11-05
5bc42c9e-4b63-4fed-b4e4-1296c6850d40,ScoreTable,LinkedIn,The equipment you're going to replace this year,2030-04-05
09b249be-f306-44cd-858a-a184f21be022,ScoreTable,LinkedIn,The equipment you're going to replace this year,2030-05-07
7956b791-ee06-47c2-a3cc-9774097483f7,ScoreTable,LinkedIn,"The five temperature logs, not one",2028-06-06
82e4b9a8-ca54-4844-abc7-27891a2bc8fa,ScoreTable,LinkedIn,"The five temperature logs, not one",2028-08-08
d58bbbc4-d9fa-48a1-a2ce-df736334348b,ScoreTable,LinkedIn,"The fryer, the thermostat, and the fire",2029-08-14
31206f6c-2aee-4edf-bb8b-054d8ec32bca,ScoreTable,LinkedIn,"The fryer, the thermostat, and the fire",2027-04-20
bc751212-da16-428f-90cd-f28f3636f27d,ScoreTable,LinkedIn,The mid-year proof check,2029-04-24
177f5f33-11a5-4da5-931c-e284d657ca72,ScoreTable,LinkedIn,The mid-year proof check,2026-12-08
22d2c253-1128-4a18-9be0-bda06caa6ebc,ScoreTable,LinkedIn,The next 169,2027-08-05
da34f4ff-eb91-477b-976b-e9e69abe60df,ScoreTable,LinkedIn,The next 169,2027-08-03
7431dd20-5d42-4838-aac2-b5f824e433fe,ScoreTable,LinkedIn,The pre-Q4 walkthrough,2027-10-19
fc732043-6bf6-43e1-8cc9-544073661489,ScoreTable,LinkedIn,The pre-Q4 walkthrough,2027-11-15
cd1d035f-b566-4903-8771-6e090d3ab4c0,ScoreTable,LinkedIn,The quiet week,2029-07-17
6d097505-9f09-46d8-8572-d8171ca32732,ScoreTable,LinkedIn,The quiet week,2029-08-10
5cfa93a4-7855-4553-935f-54503a4a2b24,ScoreTable,LinkedIn,The record at eleven months,2027-12-28
92d69cd0-0a6c-434d-9df7-6274bd040f50,ScoreTable,LinkedIn,The record at eleven months,2028-10-03
cfd83126-c531-490c-a5b2-9d7e805c66b4,ScoreTable,LinkedIn,The renewal your carrier is already reviewing,2029-04-25
b296d8ca-d014-4d85-a006-2bfa2956c252,ScoreTable,LinkedIn,The renewal your carrier is already reviewing,2029-03-29
a4c41389-9f4c-44c2-981d-d06b3d34f578,ScoreTable,LinkedIn,"The same violation, two different consequences.",2029-01-16
4d7b298d-c120-49ed-af72-db9f9a70a1ed,ScoreTable,LinkedIn,The Thanksgiving load test,2028-11-13
f59542bd-fd18-49a8-a6be-4e6fee26e55f,ScoreTable,LinkedIn,The Thanksgiving load test,2028-10-23
2fcf84db-9c6f-4e91-9e2b-83c352701d5a,ScoreTable,LinkedIn,The training refresh before summer staffing,2027-03-30
d0f59c36-290f-499b-87d9-54b0b7dabe92,ScoreTable,LinkedIn,The training refresh before summer staffing,2029-07-10
40b49658-c797-4558-805d-a7c01dfaf8ed,ScoreTable,LinkedIn,There is no single restaurant grading system in the United States.,2027-06-29
edb1e155-7fad-4398-a58e-cdfde7311588,ScoreTable,LinkedIn,Transparency isn't the same as comparability.,2029-12-11
3b0158d8-26d9-4e5d-99fb-3f7357fe2fe0,ScoreTable,LinkedIn,"Ventilation, airflow, and the summer ahead",2027-06-01
bc7bd401-68d5-4808-b5bd-164746deb382,ScoreTable,LinkedIn,"Ventilation, airflow, and the summer ahead",2029-05-01
6ffd4c88-4843-4afe-8cd3-730bb6acda01,ScoreTable,LinkedIn,Volume changes your interval,2028-07-31
c3a444ef-5a00-44e0-bb90-c13b0d054b42,ScoreTable,LinkedIn,Volume changes your interval,2028-07-07
75a9e93a-517b-4e79-b986-9d460f4c3d31,ScoreTable,LinkedIn,What 2026 taught us,2029-05-21
3736d844-965d-443f-837a-180d219ffd1f,ScoreTable,LinkedIn,What 2026 taught us,2029-06-15
3af118b6-ef33-4478-8737-c78114974497,ScoreTable,LinkedIn,What a fire marshal sees that you don't,2028-06-06
c22c57e9-1a04-46cf-b59f-3b8eebca7d46,ScoreTable,LinkedIn,What a fire marshal sees that you don't,2028-05-12
fd2409a4-df8c-49c4-93bc-a3facd62bb6b,ScoreTable,LinkedIn,What a published inspection result doesn't tell you.,2030-03-05
71c69041-0203-4374-8ab8-1fdac04c7d04,ScoreTable,LinkedIn,What a published inspection result proves — precisely.,2028-05-09
9bbe1169-8567-49ce-8797-cf747b9b5996,ScoreTable,LinkedIn,What changed in the rules this year,2027-07-29
de7ebef1-43ad-43e1-a189-359c1df1384a,ScoreTable,LinkedIn,What changed in the rules this year,2027-07-27
8a204435-7800-4971-9b4b-fd530e72b34c,ScoreTable,LinkedIn,What ScoreTable does and doesn't do.,2028-09-05
d4e658ca-ea85-4769-b893-da174d863c2a,ScoreTable,LinkedIn,What we got wrong,2029-07-31
936368ba-4922-40ec-add2-619811c40323,ScoreTable,LinkedIn,What we got wrong,2028-10-10
485ac10a-3c93-488f-ab87-93b208f16560,ScoreTable,LinkedIn,What your carrier actually asks for,2030-06-06
6cb40875-a3b1-493c-9593-61733b93c303,ScoreTable,LinkedIn,What your carrier actually asks for,2030-06-12
d4f182a0-571c-4445-bf5e-78a9e2253655,ScoreTable,LinkedIn,Why methodology belongs next to the data.,2029-08-07
d703aea5-4bfd-4b5a-a2d4-5c788b61bb66,ScoreTable,LinkedIn,Why we publish the date as prominently as the result.,2029-08-21
f5eee756-1f53-45b3-8332-f6b334155c97,ScoreTable,LinkedIn,Why we won't build a national restaurant rating.,2030-01-29
043efcbd-3610-4730-9d74-7729c06eda0c,ScoreTable,LinkedIn,Your first inspection of the year,2030-01-18
6254e26e-5779-4a4a-8127-baba5c4d7222,ScoreTable,LinkedIn,Your first inspection of the year,2029-12-24
04546bdb-2f3b-4736-82e8-7d288abca778,ScoreTable,X,Close the year with a complete record,2029-02-27
0ed83c63-23f3-4992-b280-fa7400a853df,ScoreTable,X,Close the year with a complete record,2029-02-09
321a160f-76b0-481a-b781-23c75e7b4f41,ScoreTable,X,Coverage,2027-02-16
89ac000b-bb22-4e19-a085-9881f1ae0850,ScoreTable,X,"Coverage, exclusions, and the fine print",2028-07-11
268efb8b-33cb-4aa4-a1e7-6713044881be,ScoreTable,X,"Coverage, exclusions, and the fine print",2026-12-29
753b38ae-9d42-43ef-8889-e8375eaad34f,ScoreTable,X,Cross-contact and the allergen requirement most kitchens miss,2027-08-20
e03c78e6-c2f0-4c5c-95d9-199a0657047c,ScoreTable,X,Cross-contact and the allergen requirement most kitchens miss,2027-09-16
b84a715e-03f0-41a8-9117-a64ee8efa5db,ScoreTable,X,Date,2029-01-23
91cb0bf8-2bc1-438f-b0e6-eace17d1a13b,ScoreTable,X,Different weight,2028-08-08
3ebc2212-fbc0-435e-a4b2-ffb2461bfcb3,ScoreTable,X,Exhaust fans and the failure you can hear,2027-05-11
1723bd51-85f7-44e1-8ca2-80fb79dd0cba,ScoreTable,X,Exhaust fans and the failure you can hear,2026-11-24
27462bc1-85b4-4ebf-9ebc-7dbb46c9ead6,ScoreTable,X,Fire Prevention Month: the kitchen is the ignition point,2028-01-06
3620a66f-6d55-4fc7-b771-cb315ea90d42,ScoreTable,X,Fire Prevention Month: the kitchen is the ignition point,2027-12-14
5c1f1665-b1a2-4c84-ba8e-19d6a9c32fc8,ScoreTable,X,Fire safety in the hottest month,2027-07-13
2bbd0810-14c3-41c6-a8a2-cf86671a0651,ScoreTable,X,Fire safety in the hottest month,2027-07-15
ebb3b2e9-adae-4e23-9430-2a3d9192e658,ScoreTable,X,Grease interception and the other authority,2029-12-18
348d9efd-7e61-420a-b111-46f4f6e611cb,ScoreTable,X,Grease interception and the other authority,2027-03-09
efbc108c-f319-4994-a89a-db1acb67ad4a,ScoreTable,X,"Handler cards, CFPM, and the certification cliff",2027-07-26
c5bdfe2a-1c89-4933-9a89-ca6a1e509637,ScoreTable,X,"Handler cards, CFPM, and the certification cliff",2027-07-08
4a75ad9f-3c72-431a-b3d8-6df0710a9f77,ScoreTable,X,"Heat, humidity, and holding temperature",2027-07-20
582c20d6-a5d1-4a2e-9316-4c230937e4d9,ScoreTable,X,"Heat, humidity, and holding temperature",2027-10-12
7fc310e0-4f41-4e00-9991-f58b942b3963,ScoreTable,X,"Loss control: information, not accusation",2028-03-21
e1aca742-1561-472c-a6d0-660374d7b667,ScoreTable,X,"Loss control: information, not accusation",2029-10-23
0b13a900-9888-4105-9a72-7141b922205d,ScoreTable,X,Methodology,2026-10-06
405f96ee-8678-45f6-bb76-c8a7b2fd5286,ScoreTable,X,Multi-location: what doesn't transfer,2030-02-14
7826067d-6f6a-4d22-8be0-971bd729af5d,ScoreTable,X,Multi-location: what doesn't transfer,2030-03-13
7f49ef5c-3b27-4a81-838c-c5873290c553,ScoreTable,X,"New staff, old procedures",2028-09-06
b88950a6-3f95-4ba8-be42-0f414894b3dd,ScoreTable,X,"New staff, old procedures",2028-09-28
4f815d6e-acf5-4a0e-8d28-74c99e76365e,ScoreTable,X,NFPA 96 in plain English,2028-01-28
2d65b4f0-33bb-4973-bfed-5fbfa1bb7f0b,ScoreTable,X,NFPA 96 in plain English,2028-02-29
27aec52e-615d-486a-85c0-bbcb5281123a,ScoreTable,X,No ratings,2027-01-05
0d161ea2-77d6-47df-9cf9-f67fd4236d2b,ScoreTable,X,No single system,2026-10-20
4a993b87-d6d4-44ba-b2df-a06f92e2abca,ScoreTable,X,Not comparable,2027-07-27
20c66f97-a2e8-49c5-8cf9-bd27a9f31925,ScoreTable,X,One input,2026-12-15
aa41364d-6824-49d1-b2ee-d9657b5ed568,ScoreTable,X,One year of the Founder cohort,2027-07-22
7d98acee-5965-47a4-9401-6fd8d684bf84,ScoreTable,X,One year of the Founder cohort,2027-07-20
7822a4d9-892e-4488-939e-9bb4e7d23868,ScoreTable,X,"Patio, outdoor, and mobile: the requirements change",2028-03-07
0219525b-d5ef-4f3b-9a70-2ff3736d2ab0,ScoreTable,X,"Patio, outdoor, and mobile: the requirements change",2026-09-01
88568d22-946d-4821-8d51-a44e529d3f53,ScoreTable,X,Peak season readiness,2028-06-13
84cef89c-3952-4538-afd9-c0afd2fe612f,ScoreTable,X,Peak season readiness,2028-04-25
6b2bbd7a-608c-42c8-b0bc-3c05831d38a7,ScoreTable,X,"Pest, and the requirement that's always current",2028-01-25
ff1f2e72-b2af-4db7-bbd3-3f7924b357df,ScoreTable,X,"Pest, and the requirement that's always current",2030-02-19
865ffedb-6d22-46a2-a2a4-aad29205e615,ScoreTable,X,Predict. Reduce. Prove. — year two,2027-08-12
2ef01fcf-03e8-47ab-ad4b-8b96c9697626,ScoreTable,X,Predict. Reduce. Prove. — year two,2027-08-10
5c5109d5-7caa-42b7-9dcf-5d224ecc6b02,ScoreTable,X,"Reduce, not prevent",2029-01-11
3f51e1cc-2e67-4475-a588-3cf85a4d506c,ScoreTable,X,"Reduce, not prevent",2028-12-15
009c9cf8-b99d-4284-a46d-1638818aa64a,ScoreTable,X,Refrigeration: recovery time over temperature,2026-08-18
0508b733-8bb9-45b9-9036-61bc5ce8a58b,ScoreTable,X,Refrigeration: recovery time over temperature,2026-09-08
35f2537e-d945-4816-a4ca-f9a7e7f028f4,ScoreTable,X,Scope,2027-03-16
6d36302f-5a19-4a90-8078-7380dad739d9,ScoreTable,X,"Selling, buying, and the diligence file",2028-02-22
4dc76788-beee-4543-a7be-bb32891cebb9,ScoreTable,X,"Selling, buying, and the diligence file",2027-08-03
2a271f8d-aec9-47c6-b4a6-fb972c948c04,ScoreTable,X,Setting the year: what to fix first,2029-10-02
5cdcf63c-0cb6-441b-acb0-e1084ac43a30,ScoreTable,X,Setting the year: what to fix first,2029-09-04
b933b062-37dd-4708-b280-d836c88d3cdc,ScoreTable,X,Spring inspection season opens,2029-01-30
2c4f1aca-30a3-4417-bcb7-7472f34d5fe0,ScoreTable,X,Spring inspection season opens,2027-02-02
302cf15f-847a-4618-af03-bba2363b8a63,ScoreTable,X,"Summer volume, shorter intervals",2027-02-09
580a8973-e6a9-441e-af6f-09182b5fe94e,ScoreTable,X,"Summer volume, shorter intervals",2027-10-05
15ff39ff-64ca-4770-99a3-8c5a9d076c0e,ScoreTable,X,Suppression service life,2026-11-10
5533e4bc-47ce-4b10-8ab6-4f58418bb144,ScoreTable,X,Suppression service life,2027-09-21
1bd521d7-1cc2-4686-ae1e-12f7c8272fad,ScoreTable,X,Suppression: the system that gives you no feedback,2028-04-13
1ffe4c74-0aad-4800-80e5-2226c7b19957,ScoreTable,X,Suppression: the system that gives you no feedback,2028-03-30
5898a360-1d2d-4794-b213-99c3c88e851f,ScoreTable,X,The claim you'll never file,2027-10-26
e40585b3-00e4-472c-85c3-96cda4e1f88c,ScoreTable,X,The claim you'll never file,2029-11-06
7ddfb5f0-1901-4cfc-9e02-d55a3a60f9e0,ScoreTable,X,The compliance budget conversation,2029-11-29
eef96efb-3b10-4aed-89fd-b9aba6a8ed86,ScoreTable,X,The compliance budget conversation,2029-10-29
febbe923-a9bd-49b3-8d3c-c62b457bf524,ScoreTable,X,The equipment you're going to replace this year,2030-04-29
4218268c-415a-4340-a1af-6f3ac2021bba,ScoreTable,X,The equipment you're going to replace this year,2030-04-10
d802c922-9695-4e4b-a506-97bf5a6ccc03,ScoreTable,X,"The five temperature logs, not one",2029-08-21
428f5503-0ca7-4513-8aa1-e0f2a1563449,ScoreTable,X,"The five temperature logs, not one",2027-06-01
e286a733-6516-4eaf-92f6-511c3d51faf5,ScoreTable,X,"The fryer, the thermostat, and the fire",2029-10-30
570eddc4-c7af-49b5-8ea1-aefde1d12867,ScoreTable,X,"The fryer, the thermostat, and the fire",2027-09-28
d29bf819-d0ab-4cc3-801e-93fdc7e09f56,ScoreTable,X,The mid-year proof check,2029-07-24
a5b9400b-e8e7-47f6-9378-ffb74417620f,ScoreTable,X,The mid-year proof check,2028-10-31
df8cb93c-fceb-4c5f-9cfb-55f16a36903d,ScoreTable,X,The next 169,2027-08-05
